Booking_ID,Property,City,Region,Business_Model,Booking_Type,Check_In_Date,Year,Month,Quarter,Year_Quarter,Is_Weekend,Nightly_Rate_GHS,Nightly_Rate_USD,Nights_Stayed,Revenue_GHS,Pricing_Phase,Phase_Occupancy_Rate,Pricing_Note
BAR-B0341,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-01-17,2024,January,Q1,2024-Q1,False,1000.0,68.97,2.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0342,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-01-19,2024,January,Q1,2024-Q1,True,1300.0,89.66,3.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0343,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-06-24,2024,June,Q2,2024-Q2,False,1000.0,68.97,1.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0344,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-02-08,2024,February,Q1,2024-Q1,False,1000.0,68.97,4.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0345,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-03-18,2024,March,Q1,2024-Q1,False,1000.0,68.97,1.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0346,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-03-04,2024,March,Q1,2024-Q1,False,1000.0,68.97,1.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0347,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-04-16,2024,April,Q2,2024-Q2,False,1000.0,68.97,3.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0348,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-06-07,2024,June,Q2,2024-Q2,True,1300.0,89.66,1.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0349,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-05-13,2024,May,Q2,2024-Q2,False,1000.0,68.97,2.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0350,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-04-23,2024,April,Q2,2024-Q2,False,1000.0,68.97,1.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0351,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-04-19,2024,April,Q2,2024-Q2,True,1300.0,89.66,2.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0352,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-01-16,2024,January,Q1,2024-Q1,False,1000.0,68.97,3.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0353,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-02-23,2024,February,Q1,2024-Q1,True,1300.0,89.66,3.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0354,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-03-08,2024,March,Q1,2024-Q1,True,1300.0,89.66,3.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0355,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-02-10,2024,February,Q1,2024-Q1,True,1300.0,89.66,1.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0356,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-01-20,2024,January,Q1,2024-Q1,True,1300.0,89.66,1.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0357,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-04-25,2024,April,Q2,2024-Q2,False,1000.0,68.97,3.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0358,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-03-15,2024,March,Q1,2024-Q1,True,1300.0,89.66,1.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0359,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-03-14,2024,March,Q1,2024-Q1,False,1000.0,68.97,3.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0360,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-04-26,2024,April,Q2,2024-Q2,True,1300.0,89.66,1.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0361,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-02-29,2024,February,Q1,2024-Q1,False,1000.0,68.97,5.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0362,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-06-09,2024,June,Q2,2024-Q2,True,1300.0,89.66,3.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0363,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-02-20,2024,February,Q1,2024-Q1,False,1000.0,68.97,2.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0364,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-05-19,2024,May,Q2,2024-Q2,True,1300.0,89.66,1.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0365,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-03-09,2024,March,Q1,2024-Q1,True,1300.0,89.66,4.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0366,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-02-12,2024,February,Q1,2024-Q1,False,1000.0,68.97,4.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0367,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-05-25,2024,May,Q2,2024-Q2,True,1300.0,89.66,5.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0368,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-04-22,2024,April,Q2,2024-Q2,False,1000.0,68.97,1.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0369,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-03-10,2024,March,Q1,2024-Q1,True,1300.0,89.66,2.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0370,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-05-06,2024,May,Q2,2024-Q2,False,1000.0,68.97,2.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0371,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-06-02,2024,June,Q2,2024-Q2,True,1300.0,89.66,1.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0372,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-04-20,2024,April,Q2,2024-Q2,True,1300.0,89.66,3.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0373,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-06-03,2024,June,Q2,2024-Q2,False,1000.0,68.97,1.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0374,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-02-28,2024,February,Q1,2024-Q1,False,1000.0,68.97,7.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0375,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-05-27,2024,May,Q2,2024-Q2,False,1000.0,68.97,3.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0376,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-01-06,2024,January,Q1,2024-Q1,True,1300.0,89.66,7.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0377,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-06-21,2024,June,Q2,2024-Q2,True,1300.0,89.66,4.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0378,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-01-11,2024,January,Q1,2024-Q1,False,1000.0,68.97,4.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0379,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-02-14,2024,February,Q1,2024-Q1,False,1000.0,68.97,2.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0380,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-06-15,2024,June,Q2,2024-Q2,True,1300.0,89.66,2.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0381,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-03-12,2024,March,Q1,2024-Q1,False,1000.0,68.97,1.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0382,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-05-29,2024,May,Q2,2024-Q2,False,1000.0,68.97,2.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0383,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-03-30,2024,March,Q1,2024-Q1,True,1300.0,89.66,2.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0384,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-03-23,2024,March,Q1,2024-Q1,True,1300.0,89.66,3.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0385,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-02-11,2024,February,Q1,2024-Q1,True,1300.0,89.66,2.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0386,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-06-26,2024,June,Q2,2024-Q2,False,1000.0,68.97,2.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0387,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-06-18,2024,June,Q2,2024-Q2,False,1000.0,68.97,5.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0388,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-01-10,2024,January,Q1,2024-Q1,False,1000.0,68.97,2.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0389,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-03-21,2024,March,Q1,2024-Q1,False,1000.0,68.97,1.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0390,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-01-30,2024,January,Q1,2024-Q1,False,1000.0,68.97,7.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0391,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-05-11,2024,May,Q2,2024-Q2,True,1300.0,89.66,4.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0392,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-01-01,2024,January,Q1,2024-Q1,False,1000.0,68.97,3.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0393,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-05-18,2024,May,Q2,2024-Q2,True,1300.0,89.66,2.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0394,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-02-18,2024,February,Q1,2024-Q1,True,1300.0,89.66,2.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0395,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-06-08,2024,June,Q2,2024-Q2,True,1300.0,89.66,4.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0396,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-02-22,2024,February,Q1,2024-Q1,False,1000.0,68.97,1.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0397,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-02-03,2024,February,Q1,2024-Q1,True,1300.0,89.66,5.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0398,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-06-27,2024,June,Q2,2024-Q2,False,1000.0,68.97,2.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0399,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-01-08,2024,January,Q1,2024-Q1,False,1000.0,68.97,7.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0400,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-06-04,2024,June,Q2,2024-Q2,False,1000.0,68.97,4.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0401,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-03-20,2024,March,Q1,2024-Q1,False,1000.0,68.97,3.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0402,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-02-27,2024,February,Q1,2024-Q1,False,1000.0,68.97,7.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0403,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-04-28,2024,April,Q2,2024-Q2,True,1300.0,89.66,5.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0404,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-02-09,2024,February,Q1,2024-Q1,True,1300.0,89.66,2.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0405,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-05-10,2024,May,Q2,2024-Q2,True,1300.0,89.66,3.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0406,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-05-03,2024,May,Q2,2024-Q2,True,1300.0,89.66,7.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0407,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-03-03,2024,March,Q1,2024-Q1,True,1300.0,89.66,2.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0408,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-02-07,2024,February,Q1,2024-Q1,False,1000.0,68.97,2.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0409,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-02-04,2024,February,Q1,2024-Q1,True,1300.0,89.66,5.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0410,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-05-09,2024,May,Q2,2024-Q2,False,1000.0,68.97,1.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0411,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-03-13,2024,March,Q1,2024-Q1,False,1000.0,68.97,3.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0412,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-05-28,2024,May,Q2,2024-Q2,False,1000.0,68.97,7.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0413,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-03-29,2024,March,Q1,2024-Q1,True,1300.0,89.66,2.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0414,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-04-06,2024,April,Q2,2024-Q2,True,1300.0,89.66,2.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0415,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-05-26,2024,May,Q2,2024-Q2,True,1300.0,89.66,2.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0416,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-04-15,2024,April,Q2,2024-Q2,False,1000.0,68.97,1.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0417,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-05-01,2024,May,Q2,2024-Q2,False,1000.0,68.97,3.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0418,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-04-07,2024,April,Q2,2024-Q2,True,1300.0,89.66,2.0,1300,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0419,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-05-08,2024,May,Q2,2024-Q2,False,1000.0,68.97,7.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-B0420,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Nightly Stay,2024-03-25,2024,March,Q1,2024-Q1,False,1000.0,68.97,5.0,1000,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BAR-E0421,Barekese,Kumasi,Ashanti Region,Short Stay / Event Hosting,Event Hosting,2024-04-22,2024,April,Q2,2024-Q2,False,,,,3500,Phase 4 – Stable Growth,0.65,Incremental price recovery with demand
BUO-B0001,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-01-13,2023,January,Q1,2023-Q1,True,1400.0,112.0,2.0,1400,Phase 1 – Launch (Overpriced),0.15,Very few bookings – price above market
BUO-B0002,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-02-28,2023,February,Q1,2023-Q1,False,1100.0,88.0,1.0,1100,Phase 1 – Launch (Overpriced),0.15,Very few bookings – price above market
BUO-B0003,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-01-19,2023,January,Q1,2023-Q1,False,1100.0,88.0,2.0,1100,Phase 1 – Launch (Overpriced),0.15,Very few bookings – price above market
BUO-B0004,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-03-25,2023,March,Q1,2023-Q1,True,1400.0,112.0,7.0,1400,Phase 1 – Launch (Overpriced),0.15,Very few bookings – price above market
BUO-B0005,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-01-10,2023,January,Q1,2023-Q1,False,1100.0,88.0,2.0,1100,Phase 1 – Launch (Overpriced),0.15,Very few bookings – price above market
BUO-B0006,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-02-03,2023,February,Q1,2023-Q1,True,1400.0,112.0,2.0,1400,Phase 1 – Launch (Overpriced),0.15,Very few bookings – price above market
BUO-B0007,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-03-30,2023,March,Q1,2023-Q1,False,1100.0,88.0,2.0,1100,Phase 1 – Launch (Overpriced),0.15,Very few bookings – price above market
BUO-B0008,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-01-11,2023,January,Q1,2023-Q1,False,1100.0,88.0,5.0,1100,Phase 1 – Launch (Overpriced),0.15,Very few bookings – price above market
BUO-B0009,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-04-20,2023,April,Q2,2023-Q2,False,1100.0,88.0,3.0,1100,Phase 1 – Launch (Overpriced),0.15,Very few bookings – price above market
BUO-B0010,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-03-10,2023,March,Q1,2023-Q1,True,1400.0,112.0,2.0,1400,Phase 1 – Launch (Overpriced),0.15,Very few bookings – price above market
BUO-B0011,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-02-10,2023,February,Q1,2023-Q1,True,1400.0,112.0,3.0,1400,Phase 1 – Launch (Overpriced),0.15,Very few bookings – price above market
BUO-B0012,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-04-24,2023,April,Q2,2023-Q2,False,1100.0,88.0,4.0,1100,Phase 1 – Launch (Overpriced),0.15,Very few bookings – price above market
BUO-B0013,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-04-22,2023,April,Q2,2023-Q2,True,1400.0,112.0,2.0,1400,Phase 1 – Launch (Overpriced),0.15,Very few bookings – price above market
BUO-B0014,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-03-21,2023,March,Q1,2023-Q1,False,1100.0,88.0,1.0,1100,Phase 1 – Launch (Overpriced),0.15,Very few bookings – price above market
BUO-B0015,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-03-22,2023,March,Q1,2023-Q1,False,1100.0,88.0,3.0,1100,Phase 1 – Launch (Overpriced),0.15,Very few bookings – price above market
BUO-B0016,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-02-06,2023,February,Q1,2023-Q1,False,1100.0,88.0,7.0,1100,Phase 1 – Launch (Overpriced),0.15,Very few bookings – price above market
BUO-B0017,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-04-06,2023,April,Q2,2023-Q2,False,1100.0,88.0,1.0,1100,Phase 1 – Launch (Overpriced),0.15,Very few bookings – price above market
BUO-B0018,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-05-26,2023,May,Q2,2023-Q2,True,950.0,76.0,4.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0019,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-08-22,2023,August,Q3,2023-Q3,False,750.0,60.0,1.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0020,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-07-16,2023,July,Q3,2023-Q3,True,950.0,76.0,5.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0021,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-05-12,2023,May,Q2,2023-Q2,True,950.0,76.0,2.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0022,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-05-15,2023,May,Q2,2023-Q2,False,750.0,60.0,1.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0023,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-08-04,2023,August,Q3,2023-Q3,True,950.0,76.0,2.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0024,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-07-02,2023,July,Q3,2023-Q3,True,950.0,76.0,2.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0025,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-09-22,2023,September,Q3,2023-Q3,True,950.0,76.0,3.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0026,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-06-16,2023,June,Q2,2023-Q2,True,950.0,76.0,1.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0027,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-05-21,2023,May,Q2,2023-Q2,True,950.0,76.0,3.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0028,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-08-06,2023,August,Q3,2023-Q3,True,950.0,76.0,3.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0029,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-07-01,2023,July,Q3,2023-Q3,True,950.0,76.0,2.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0030,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-09-27,2023,September,Q3,2023-Q3,False,750.0,60.0,1.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0031,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-08-27,2023,August,Q3,2023-Q3,True,950.0,76.0,3.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0032,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-08-26,2023,August,Q3,2023-Q3,True,950.0,76.0,1.0,950,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0033,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-05-03,2023,May,Q2,2023-Q2,False,750.0,60.0,5.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
BUO-B0034,Buokrom,Kumasi,Ashanti Region,AirBnB / Short Let,Nightly Stay,2023-08-28,2023,August,Q3,2023-Q3,False,750.0,60.0,5.0,750,Phase 2 – Market Research Adjustment,0.42,Competitive pricing benchmarked to local AirBnBs
